citation,exp,latitude,longitude,z,gs_mat,gs_map,gs_par,gs_ai,ecosystem_type,experiment_type,species,family,growth_form,growth_duration,photo_path,n_fixer,myc_assoc,response,gNi,vNi,wNi,gPi,vPi,wPi,gNPi,vNPi,wNPi,dNi,dvNi,dwNi,dPi,dvPi,dwPi,dNPi,dvNPi,dwNPi,dNPi_se
fisher2013,sanpedro_fnp,-13.0492,-71.537,1511,20.2166667,177.4166667,673.8634259,1.676125,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_np,-0.93556043,0.443763666,2.253451729,0.708196822,0.477863486,2.092647859,-0.188492996,0.40177648,2.48894609,-1.015053787,0.219278514,4.56041032,0.789207456,0.216597687,4.616854475,-0.096612042,0.212561407,4.704522864,0.206185066
fisher2013,wayqecha_fnp,-13.1903,-71.587,2989,12.87500008,28.75,683.4398148,0.294541667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_n_mass,-0.554753883,0.415387594,2.407390147,-1.287096774,0.482830905,2.071118458,-0.36932989,0.457578032,2.185419603,0.131993196,0.21261462,4.703345429,-0.659965982,0.215365494,4.643269361,0.844756457,0.217194825,4.604161254,0.233020828
fisher2013,wayqecha_fnp,-13.1903,-71.587,2989,12.87500008,28.75,683.4398148,0.294541667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_p_mass,-0.633745149,0.420081646,2.380489627,0.183891932,0.401690812,2.489476906,0,0.45,2.222222222,-0.375402795,0.213427153,4.685439439,0.375402795,0.213427153,4.685439439,0.125134265,0.212603017,4.703602113,0.230544473
fisher2013,wayqecha_fnp,-13.1903,-71.587,2989,12.87500008,28.75,683.4398148,0.294541667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_np,0.263272498,0.40346562,2.478525925,-0.920374131,0.442354427,2.260630704,-1.139036202,0.52207797,1.915422708,0.313074805,0.213144841,4.69164534,-1.088804598,0.220299312,4.539278811,0.090443832,0.212553816,4.704690874,0.230517796
fornara2013,nash_fnp,51.41,-0.64,61,10.19999993,55.66666667,477.7743056,1.245091667,grassland,field,NA,NA,NA,NA,NA,NA,NA,anpp,2.395543846,0.858664395,1.164599354,-0.164885378,0.501699199,1.993226223,4.530707864,1.782957109,0.560865988,4.02042531,0.376279841,2.657596529,1.360294278,0.264456254,3.781343737,1.521514341,0.268085984,3.730146526,0.258885102
fornara2013,nash_fnp,51.41,-0.64,61,10.19999993,55.66666667,477.7743056,1.245091667,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.693653172,0.53007217,1.886535563,-0.120034267,0.500900514,1.996404419,0.029162459,0.500053153,1.99978741,0.486053239,0.251845686,3.970685453,-0.457461872,0.251634933,3.97401104,-0.362157315,0.251024671,3.983672182,0.250511812
friedrich2012,luneberggh2_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,molinia_caerulea,poaceae,graminoid,perennial,c3,no,AM,agb,9.177900095,2.305846254,0.433680259,0.588821221,0.208667761,4.792307141,11.95006016,3.770098447,0.265245063,10.48798356,0.443743122,2.253556055,1.277846273,0.105102785,9.514495768,1.065675571,0.103548951,9.657268251,0.101759005
friedrich2012,luneberggh2_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,molinia_caerulea,poaceae,graminoid,perennial,c3,no,AM,bgb,5.437460531,0.939149426,1.064793283,-0.234575252,0.201375639,4.965843964,4.445570681,0.694077467,1.440761367,4.909328658,0.175317212,5.70394651,0.412323732,0.100531284,9.947152377,0.470384719,0.100691443,9.931330503,0.100345126
friedrich2012,luneberggh2_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,molinia_caerulea,poaceae,graminoid,perennial,c3,no,AM,rootshoot,0,0.2,5,0,0.2,5,-0.319248826,0.202547995,4.937101443,-0.163170163,0.100083202,9.99168676,-0.163170163,0.100083202,9.99168676,-0.163170163,0.100083202,9.99168676,0.100041592
frost2009,hammersmith_fnp,31.3047,-81.299166,2,19.66666667,108.6666667,800.5196759,0.855325,wetland,field,zizaniopsis_miliacea,poaceae,graminoid,perennial,c3,no,AM,anpp,2.82768491,0.999737622,1.000262447,0.211069282,0.50278439,1.988924119,2.056070507,0.764214121,1.308533791,2.608714373,0.303167115,3.298510794,0.03905261,0.250011915,3.999809371,-0.162682017,0.250206761,3.996694554,0.250103359
frost2009,hammersmith_fnp,31.3047,-81.299166,2,19.66666667,108.6666667,800.5196759,0.855325,wetland,field,zizaniopsis_miliacea,poaceae,graminoid,perennial,c3,no,AM,leaf_n_mass,-1.84097994,0.142365089,7.02419396,0.101278296,0.100128216,9.987194802,-0.217807211,0.100593,9.941049599,-0.469138685,0.050343892,19.86338269,0.399636657,0.050249546,19.9006773,0.260632603,0.05010614,19.95763409,0.050053042
frost2009,hammersmith_fnp,31.3047,-81.299166,2,19.66666667,108.6666667,800.5196759,0.855325,wetland,field,zizaniopsis_miliacea,poaceae,graminoid,perennial,c3,no,AM,leaf_p_mass,-0.298655352,0.101114938,9.889735605,0.375300006,0.101760626,9.826983555,0.037091196,0.100017197,9.9982806,-0.298484505,0.050139208,19.94447148,0.341428752,0.050182146,19.92740596,0.032171544,0.050001617,19.99935314,0.050000809
frost2009,hammersmith_fnp,31.3047,-81.299166,2,19.66666667,108.6666667,800.5196759,0.855325,wetland,field,zizaniopsis_miliacea,poaceae,graminoid,perennial,c3,no,AM,leaf_np,0.12528109,0.100196192,9.980419226,-0.582462332,0.10424078,9.593174609,-1.29755415,0.121045585,8.261350488,-0.39203405,0.050240142,19.90440245,-1.065528444,0.051773986,19.31471927,-0.532764222,0.050443496,19.82416111,0.050221259
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.221659295,0.167690268,5.963375302,-0.140139906,0.167075817,5.985306676,1.350470498,0.204661887,4.886107598,0.91273521,0.085502827,11.69551973,0.666418401,0.084489879,11.83573717,0.771565497,0.084883628,11.78083476,0.084104909
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,NA,NA,NA,NA,NA,NA,NA,bnpp,-0.363907121,0.169425592,5.902296052,0.050433275,0.166719657,5.99809297,0.003882302,0.166666981,5.999988696,-0.251194522,0.083497653,11.97638456,0.2563105,0.083504414,11.97541482,0.200034741,0.083437536,11.98501353,0.083385418
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,eriophorum_vaginatum,cyperaceae,graminoid,perennial,c3,no,NM-AM,total_biomass,-0.386618945,0.169780713,5.889950538,-0.390509821,0.169843707,5.887765992,-0.139540031,0.167072321,5.985431893,-0.060778971,0.083342953,11.99861488,-0.10037213,0.083359569,11.99622323,0.186504615,0.083423917,11.98697017,0.083378613
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,carex_bigelowii,cyperaceae,graminoid,perennial,c3,no,NM-AM,total_biomass,0.664134025,0.175855708,5.686480178,0.489442748,0.171657379,5.82555789,0.338628111,0.169055604,5.915213549,0.358644399,0.083668296,11.95195843,0.086638815,0.083352881,11.9971858,-0.016622563,0.083334053,11.99989638,0.083333693
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,salix_reticulata,salicaceae,tree,perennial,c3,no,EcM-AM,total_biomass,0.198177913,0.167484885,5.970688038,0.137073769,0.167058109,5.985941106,0.120357456,0.166968457,5.989155199,0.092153318,0.083355449,11.99681626,0.016617811,0.083334052,11.99989644,-0.107260419,0.083363294,11.99568725,0.083348312
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,vaccinium_uliginosum,ericaceae,tree,perennial,c3,no,ErM,total_biomass,0.381486592,0.169698584,5.892801094,0.372303266,0.169554369,5.897813219,0.56111932,0.173226144,5.772800684,0.076184604,0.083348448,11.99782386,0.167210364,0.083406144,11.98952441,-0.240426737,0.083483867,11.97836221,0.083408566
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,dryas_intergrifolia,rocaseae,tree,perennial,c3,no,EcM,total_biomass,-0.736909755,0.177979916,5.618611472,-0.281059929,0.168312389,5.941333282,-0.026272963,0.166681047,5.999482343,-0.300422009,0.083568368,11.96625017,0.266088065,0.083517716,11.97350755,0.604522655,0.08428502,11.86450453,0.083807826
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,arctostaphylous_alpina,ericaceae,tree,perennial,c3,no,EcM,total_biomass,-0.136266918,0.167053514,5.986105745,1.906684682,0.242405135,4.125325151,0.129002802,0.167013369,5.987544618,-0.930505314,0.085588125,11.6838638,1.072003643,0.08632602,11.58399282,-0.832071694,0.085136311,11.74586956,0.084229998
gough2003,toolik_nonacidic_fnp,68.63,-149.72,726,6.799999811,36,591.5243056,0.517725,tundra,field,cassiope_tetragona,ericaceae,tree,perennial,c3,no,ErM,total_biomass,-0.362109089,0.169398396,5.903243629,-0.269210056,0.168176543,5.946132459,0.168728398,0.167259777,5.978723761,0.075789458,0.083348292,11.99784637,0.158603305,0.083398841,11.99057428,0.410002482,0.083771099,11.93729116,0.083551929
gusewell2002,vechtplassen_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,1.158857549,0.389289617,2.568781583,0.609339224,0.348803929,2.866940185,2.767267078,0.652406962,1.532785606,1.945900382,0.186388168,5.365147421,1.51057123,0.178551174,5.60063525,1.075242077,0.172688258,5.790781677,0.169650748
gusewell2002,vechtplassen_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp_n,0.030431107,0.333371919,2.999652771,0.521860991,0.344680787,2.901235105,0.952039646,0.371099145,2.694697664,0.294045644,0.167116994,5.983831903,0.769707714,0.169752344,5.89093487,0.26810044,0.16704103,5.986553108,0.166853744
gusewell2002,vechtplassen_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp_p,-0.261085581,0.33617357,2.974653837,0.004253072,0.333334087,2.999993217,2.410020745,0.575341666,1.738097653,0.001371239,0.166666676,5.999999647,0.008031541,0.166667003,5.999987905,0.001763021,0.166666683,5.999999417,0.166666675
gusewell2003,gusewellS1_fnp,51.7,3.9,-2,10.17500003,61.41666667,493.0787037,1.416966667,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.561125426,0.519678859,1.924265309,0.086956522,0.50047259,1.998111426,2.342215989,0.842873484,1.186417676,1.237163496,0.261957606,3.817411591,0.567258372,0.252513922,3.960177683,0.500267859,0.251955218,3.968959274,0.250975705
gusewell2003,gusewellS2_fnp,51.7,3.9,-2,10.17500003,61.41666667,493.0787037,1.416966667,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,2.820493248,0.997198885,1.002808983,-0.511607309,0.516358877,1.936637567,4.313256277,1.662761232,0.601409259,4.257513171,0.391612644,2.553543702,0.953419938,0.257101637,3.889512375,1.335609827,0.263936356,3.788792169,0.256873683
gusewell2003,gusewellV1_fnp,51.7,3.9,-2,10.17500003,61.41666667,493.0787037,1.416966667,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.99864162,0.562330318,1.778314219,0.233228237,0.503399713,1.986492987,3.8186121,1.411362398,0.708535243,1.728953261,0.273353745,3.658263396,0.569919301,0.252537563,3.959806968,0.400360311,0.251252253,3.980063813,0.250625344
gusewell2003,gusewellV2_fnp,51.7,3.9,-2,10.17500003,61.41666667,493.0787037,1.416966667,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,8.41561201,4.926407844,0.20298766,0.144927536,0.501312749,1.994762753,5.967459026,2.725660452,0.366883556,7.187222814,0.653563842,1.530072406,0.546381159,0.252332284,3.963028367,0.462113418,0.25166835,3.973483355,0.250832788
gusewell2003,gusewellV3_fnp,51.7,3.9,-2,10.17500003,61.41666667,493.0787037,1.416966667,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,1.161035663,0.584250238,1.711595366,0.825919821,0.542633972,1.842862872,1.919932335,0.730383761,1.369143256,1.049387605,0.258603237,3.86692762,0.853400437,0.255689784,3.910989269,-0.009831072,0.250000755,3.999987919,0.250000378
gusewell2003,gusewellT1_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.402524352,0.510126616,1.960297638,1.119583288,0.578341671,1.7290817,3.734433115,1.371624418,0.729062553,1.624667599,0.270621444,3.695198673,2.371104405,0.293922938,3.402252325,1.118863654,0.259780124,3.849409202,0.25484315
gusewell2003,gusewellT2_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,2.214231702,0.806426377,1.240038804,0.609883139,0.52324734,1.911142061,4.195337644,1.600053622,0.624979055,2.836715295,0.312866826,3.196248111,1.408842118,0.265506532,3.766385678,0.823772987,0.255301578,3.916936234,0.252636883
gusewell2003,gusewellW1_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.614144229,0.523573321,1.909952169,0.153271581,0.501468261,1.994144151,3.522698537,1.275587811,0.783952301,1.989022833,0.280907905,3.55988558,1.533447428,0.268370789,3.726187947,1.337646934,0.263978901,3.788181542,0.256894385
gusewell2003,gusewellW2_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,1.474483533,0.635881356,1.572620413,0.297706681,0.505539329,1.978085467,1.521328035,0.644652437,1.551223485,1.53224939,0.268342095,3.72658639,0.555452914,0.252410375,3.961802291,0.32026114,0.250801306,3.987220063,0.250400333
gusewell2003,gusewellW3_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.550774874,0.51895956,1.926932418,-1.485622307,0.637942103,1.567540371,7.584045431,4.094859069,0.244208649,4.940641674,0.440702657,2.26910363,3.172704835,0.328641062,3.042833397,4.523383854,0.409851574,2.439907672,0.320098256
gusewell2003,gusewellW4_fnp,52.5,5.7,-5,9.750000179,64.91666667,471.1105324,1.584625,wetland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.874766354,0.547826011,1.825397079,0.576302292,0.520757771,1.920278594,8.937883255,5.492859818,0.182054528,4.21228046,0.388619583,2.573210519,3.500097449,0.345708454,2.892610775,3.144005943,0.327224792,3.056003165,0.286017828
haag1974,tuktoyaktuk_fnp,69.43,-133.02,1,7.499999881,20.5,712.4809028,0.35645,tundra,field,betula_nana,betulaceae,tree,perennial,c3,no,EcM,anpp,0.80161752,0.216064766,4.628241881,-1.297719164,0.242101876,4.130492575,-0.100261484,0.200251309,4.993725156,1.060969161,0.103517674,9.660186178,-1.160825082,0.104210984,9.595917454,0.162265872,0.100082282,9.991778573,0.100041132
haag1974,tuktoyaktuk_fnp,69.43,-133.02,1,7.499999881,20.5,712.4809028,0.35645,tundra,field,empetrum_nigrum,ericaceae,tree,perennial,c3,no,ErM,anpp,0.574289069,0.208245198,4.802031489,-2.115308105,0.311863209,3.206534049,-0.346841168,0.20300747,4.925927113,0.989381278,0.103058985,9.703181111,-1.319175037,0.105438196,9.484229019,0.329793759,0.100339887,9.966126406,0.100169799
han2011,seefsSunny_fnp,38.79,110.35,1230,14.19999993,49,948.2569444,0.302275,grassland,field,stipa_bungeana,poaceae,graminoid,perennial,c3,no,AM,anpp,2.292275736,1.104544004,0.905350983,-0.396041895,0.679737432,1.471156292,2.819488672,1.329126364,0.75237391,3.073552595,0.431736725,2.316226402,0.493324644,0.335868429,2.977356349,0.89171931,0.341616285,2.927260921,0.337449396
han2011,seefsSunny_fnp,38.79,110.35,1230,14.19999993,49,948.2569444,0.302275,grassland,field,lespedeza_davurica,fabaceae,forb,perennial,c3,yes,AM,anpp,-0.635488739,0.700320495,1.427917657,1.420127293,0.834730127,1.197991982,-1.273600928,0.801838277,1.247134277,-1.685008469,0.362908891,2.75551254,0.856233933,0.340970172,2.932807855,-1.015997699,0.344085951,2.906250593,0.338666971
han2011,seefsShady_fnp,38.79,110.37,1214,14.26250012,49.125,948.7430556,0.3036625,grassland,field,stipa_bungeana,poaceae,graminoid,perennial,c3,no,AM,anpp,0.924231001,0.737850245,1.355288565,-0.073019478,0.667110987,1.499000945,2.522491044,1.196913422,0.835482318,1.729226268,0.364481495,2.743623517,0.4696783,0.335631226,2.979460557,0.533330801,0.336296268,2.973568531,0.334811523
han2011,seefsShady_fnp,38.79,110.37,1214,14.26250012,49.125,948.7430556,0.3036625,grassland,field,lespedeza_davurica,fabaceae,forb,perennial,c3,yes,AM,anpp,-1.507070687,0.855938505,1.168308231,1.475266719,0.848034324,1.179197553,-0.278936707,0.673150474,1.485551951,-1.449527004,0.355220089,2.8151561,1.128059322,0.346588727,2.885264063,-0.374071485,0.334790932,2.986938726,0.334061338
harrington2001,hawaiiNP_fnp,19.1,-155.55,148,22.77500025,172.5,859.9386574,0.951816667,forest,field,NA,NA,NA,NA,NA,NA,NA,anpp,1.858353193,0.715842287,1.396955752,0.684014589,0.529242247,1.889493904,3.810754312,1.407615527,0.710421263,2.990628707,0.319873907,3.126231865,1.569372509,0.269241641,3.714135732,0.710392245,0.253942634,3.937897251,0.251963605
harrington2001,hawaiiNP_fnp,19.1,-155.55,148,22.77500025,172.5,859.9386574,0.951816667,forest,field,NA,NA,NA,NA,NA,NA,NA,tla,0,0.5,2,-0.499449154,0.515590591,1.939523369,2.68432568,0.950350272,1.052243608,1.176538876,0.260814404,3.834144067,0.452514952,0.251599764,3.974566527,1.176538876,0.260814404,3.834144067,0.255349958
harrington2001,hawaiiNP_fnp,19.1,-155.55,148,22.77500025,172.5,859.9386574,0.951816667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_n_mass,1.433327624,0.628401755,1.59133865,-0.836107781,0.543692264,1.839275757,0.651766686,0.526549988,1.899154918,1.418172957,0.265712614,3.763464544,-0.827267558,0.255346653,3.916244789,0,0.25,4,0.25
harrington2001,hawaiiNP_fnp,19.1,-155.55,148,22.77500025,172.5,859.9386574,0.951816667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_p_mass,-0.682143079,0.529082449,1.890064587,2.662731989,0.943133853,1.060294885,3.240179624,1.15617275,0.864922651,-1.144208038,0.260228219,3.842780786,3.120567376,0.326077662,3.066754078,-0.728132388,0.254142006,3.934808006,0.252062495
harrington2001,hawaiiNP_fnp,19.1,-155.55,148,22.77500025,172.5,859.9386574,0.951816667,forest,field,NA,NA,NA,NA,NA,NA,NA,lma,-0.637323516,0.525386329,1.903361288,-1.083201911,0.573332899,1.744187369,-0.765354786,0.536610497,1.863549085,-0.131809935,0.250135733,3.997829446,-0.702986322,0.253860858,3.939165768,0.615113031,0.252955969,3.953257176,0.251473641
harrington2001,naPaliKona_fnp,22.13,-159.63,1056,15.74999968,96.5,878.8524306,1.266141667,forest,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.813696687,0.541381394,1.84712665,1.403078161,0.62303927,1.605035264,2.390493756,0.857153775,1.166651807,0.607779921,0.25288591,3.954352385,1.772134862,0.274534859,3.64252468,-0.134320105,0.250140952,3.997746034,0.250070466
harrington2001,naPaliKona_fnp,22.13,-159.63,1056,15.74999968,96.5,878.8524306,1.266141667,forest,field,NA,NA,NA,NA,NA,NA,NA,tla,-0.695652174,0.530245747,1.885918004,1.000689488,0.562586216,1.777505335,1.731988185,0.687486442,1.45457414,0,0.25,4,1.77259947,0.274547726,3.642353976,0.644581625,0.25324598,3.948730002,0.251617756
harrington2001,naPaliKona_fnp,22.13,-159.63,1056,15.74999968,96.5,878.8524306,1.266141667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_n_mass,0.596516818,0.52223952,1.914830193,-0.869565217,0.547258979,1.827288428,1.163089118,0.584548519,1.710721982,1.359521733,0.264439839,3.781578469,-0.061796442,0.250029834,3.999522707,0.741557309,0.25429615,3.932422881,0.252138925
harrington2001,naPaliKona_fnp,22.13,-159.63,1056,15.74999968,96.5,878.8524306,1.266141667,forest,field,NA,NA,NA,NA,NA,NA,NA,leaf_p_mass,1.013515682,0.564200877,1.772418371,2.558749952,0.909200082,1.099867916,4.394848532,1.707168351,0.585765311,-0.50901529,0.252024192,3.967873054,2.884419976,0.314999052,3.174612733,-0.723337517,0.254087634,3.935650011,0.25203553
harrington2001,naPaliKona_fnp,22.13,-159.63,1056,15.74999968,96.5,878.8524306,1.266141667,forest,field,NA,NA,NA,NA,NA,NA,NA,lma,0.195358593,0.502385311,1.990504057,1.093614166,0.574749497,1.739888431,-2.157125819,0.790824487,1.26450308,-0.843021667,0.255552231,3.913094389,-0.405899321,0.251287143,3.979511206,-1.092805865,0.25932988,3.856092478,0.25462221
haubensak2011,ggnra_fnp,37.87,-122.52,87,14.14166649,86,793.2806713,1.175075,grassland,field,NA,NA,NA,NA,NA,NA,NA,anpp,0.650750864,0.175489098,5.698359689,0.150609742,0.167139235,5.98303563,2.468188311,0.360632172,2.772908459,1.583703703,0.100875334,9.913226203,1.071163683,0.097009635,10.3082544,0.93628473,0.096240424,10.39064421,0.109681598
haubensak2011,ggnra_fnp,37.87,-122.52,87,14.14166649,86,793.2806713,1.175075,grassland,field,NA,NA,NA,NA,NA,NA,NA,bnpp,0.247113172,0.167938852,5.954548249,0.343636937,0.169126799,5.912723512,0.765555786,0.222985225,4.484602065,0.394604255,0.094192365,10.61657172,0.41154612,0.094231165,10.61220029,0.137652647,0.09380383,10.66054549,0.10828425
haubensak2011,ggnra_fnp,37.87,-122.52,87,14.14166649,86,793.2806713,1.175075,grassland,field,genista_monspessulana,fabaceae,tree,perennial,c3,yes,AM,agb,-0.56867598,0.173404008,5.7668794,2.485459822,0.295364803,3.385643757,2.032303171,0.311589738,3.209348315,-0.945365373,0.096288965,10.38540605,2.214751996,0.107685018,9.286342861,-0.893182175,0.096016405,10.41488696,0.109553871
haubensak2011,ggnra_fnp,37.87,-122.52,87,14.14166649,86,793.2806713,1.175075,grassland,field,genista_monspessulana,fabaceae,tree,perennial,c3,yes,AM,bgb,-0.276865606,0.168263637,5.943054717,1.697427091,0.22669289,4.411254358,0.963223805,0.231528336,4.319125763,-0.813609395,0.095630569,10.45690736,1.365276252,0.099045396,10.09638049,-0.662793995,0.094998,10.52653744,0.108971326
